"","X","id","data","n","model","acquisition","logloss","par1","par2","tau","beta","predloss"
"9866",1,94,"linear",70,"KAL","UCB",95.6543151423773,3.48450615964307e+41,0.00677055039067161,0.00675435561267764,122.626943558434,0
"9867",1,94,"linear",70,"GP","UCB",82.437205342624,6.33903841781861e+35,20.3804557678251,39.0453449221068,0.0075090229822457,0.169545945504038
"9868",1,94,"linear",70,"MEB","Thompon",69.7307127309457,1.921603398892e+30,NA,3.5999347542302,NA,0.692781930896014
"9869",1,94,"linear",70,"KAL","Thompon",69.7462368558291,1.95166736463386e+30,0.617759587416623,4.25990051274802,NA,0.656218355423669
"9870",1,94,"linear",70,"GP","Thompon",83.0385683928451,1.15662356980217e+36,142.042572697649,6.6765251587982,NA,0.611713036459154
"9871",1,94,"linear",70,"MEB","ProbOfImp",80.1374868564354,6.35723601870895e+34,NA,148.145568613993,NA,0.431098714070741
"9872",1,94,"linear",70,"KAL","ProbOfImp",80.1284776400665,6.30021952651463e+34,135.455700020464,138.735801061156,NA,0.431837509793371
"9873",1,94,"linear",70,"GP","ProbOfImp",82.7811678259716,8.94137670502302e+35,147.772767318876,148.288843603594,NA,0.0510925441763855
"9874",1,94,"linear",70,"MEB","ExpectedImp",72.3175590179261,2.55338807745392e+31,NA,45.494328721296,NA,0.447957276574992
"9875",1,94,"linear",70,"KAL","ExpectedImp",72.3237006159119,2.56911821517443e+31,0.245873246930456,44.7789786290334,NA,0.447589511800353
"9876",1,94,"linear",70,"GP","ExpectedImp",95.5708320691135,3.20542041455351e+41,0.525293081913663,148.405064246271,NA,0
"9877",1,94,"linear",90,"MEB","UCB",123.380202355091,3.83125500248165e+53,NA,0.00673947276861365,135.819982512823,0
"9878",1,94,"linear",90,"KAL","UCB",123.380202359477,3.8312550192847e+53,0.00675191733939175,0.00673942392417414,143.72818587602,0
"9879",1,94,"linear",90,"GP","UCB",100.885572273715,6.51699431470829e+43,26.3135152897415,56.3489185065708,0.0112728696515148,0.362797217367474
"9880",1,94,"linear",90,"MEB","Thompon",86.8383008795676,5.16886143427256e+37,NA,4.46045556399762,NA,0
"9881",1,94,"linear",90,"KAL","Thompon",86.1058004800752,2.48470027674781e+37,23.6433231963546,3.86831465093196,NA,0.149287417768007
"9882",1,94,"linear",90,"GP","Thompon",108.407522331534,1.204449915211e+47,127.314249846339,7.15506783311475,NA,0
"9883",1,94,"linear",90,"MEB","ProbOfImp",97.4961878583276,2.19814528511984e+42,NA,148.402230923412,NA,0.301491124811944
"9884",1,94,"linear",90,"KAL","ProbOfImp",97.4829190943366,2.16917126393437e+42,26.4950245342975,136.101933733321,NA,0.301842657771853
"9885",1,94,"linear",90,"GP","ProbOfImp",108.601413624603,1.46215920958372e+47,141.572798207259,148.261017758114,NA,0.0634019143723092
"9886",1,94,"linear",90,"MEB","ExpectedImp",87.4051831162177,9.11147561304881e+37,NA,51.3147970741521,NA,0.462113613000754
"9887",1,94,"linear",90,"KAL","ExpectedImp",87.4080264366534,9.13741932352118e+37,0.530504180185205,47.9480617215177,NA,0.463412843183472
"9888",1,94,"linear",90,"GP","ExpectedImp",123.370262141209,3.79336016175896e+53,4.4880359079152,4.39676221635378,NA,0
"9889",1,94,"linear",110,"MEB","UCB",151.106089581098,4.21250943940897e+65,NA,0.00673869718551167,141.374573163487,0
"9890",1,94,"linear",110,"KAL","UCB",151.106089586325,4.21250946142491e+65,0.0104379141650009,0.00674217537212782,129.960810926456,0
"9891",1,94,"linear",110,"GP","UCB",118.792372959008,3.89827136959926e+51,31.5909421184072,59.2319466283476,0.00951425971271916,0.396826748984155
"9892",1,94,"linear",110,"MEB","Thompon",103.814984641454,1.21976163282085e+45,NA,4.47035702067948,NA,0.234932846698303
"9893",1,94,"linear",110,"KAL","Thompon",104.56818117595,2.59050280796119e+45,0.163695807620186,4.51163830919744,NA,0.457134949909117
"9894",1,94,"linear",110,"GP","Thompon",135.001431273398,4.26949639388739e+58,137.047338226923,4.83836353388852,NA,0
"9895",1,94,"linear",110,"MEB","ProbOfImp",114.70501306096,6.54265799562459e+49,NA,148.29118334664,NA,0.385785129318426
"9896",1,94,"linear",110,"KAL","ProbOfImp",114.687110165005,6.42656774677525e+49,123.460003153695,147.300608487329,NA,0.385665610182952
"9897",1,94,"linear",110,"GP","ProbOfImp",134.006752754322,1.57904046301479e+58,147.189604764149,148.326901964745,NA,0.0368870572503839
"9898",1,94,"linear",110,"MEB","ExpectedImp",102.197685515965,2.42042083600864e+44,NA,55.6375352132692,NA,0.470127870402147
"9899",1,94,"linear",110,"KAL","ExpectedImp",102.223283586244,2.48317875258753e+44,0.550427336241743,52.1320704200586,NA,0.469173655152043
"9900",1,94,"linear",110,"GP","ExpectedImp",151.10605291154,4.21235497138143e+65,2.99073204157032,0.0504118650125948,NA,3.51343886444422e-05
"9901",1,94,"linear",130,"MEB","UCB",178.831976807796,4.63170313066222e+77,NA,0.0067386297706354,132.856277462625,0
"9902",1,94,"linear",130,"KAL","UCB",178.831976824971,4.63170321021007e+77,0.00967913238942477,0.00675284503436686,101.402454380141,0
"9903",1,94,"linear",130,"GP","UCB",135.967921070976,1.12232293251273e+59,42.2276335402986,49.3611619079848,0.00755486177367389,0.418276925545969
"9904",1,94,"linear",130,"MEB","Thompon",120.092700558342,1.43086008663339e+52,NA,5.19167927521877,NA,0.643933474850855
"9905",1,94,"linear",130,"KAL","Thompon",120.814225791901,2.94409348921659e+52,7.49623008352308,5.07082152848131,NA,0.548947764550384
"9906",1,94,"linear",130,"GP","Thompon",161.3153276601,1.14381726924274e+70,125.690940526528,6.11681461392885,NA,0.0040619584074888
"9907",1,94,"linear",130,"MEB","ProbOfImp",131.245282005139,9.97933841928e+56,NA,148.401961878329,NA,0.452757931150508
"9908",1,94,"linear",130,"KAL","ProbOfImp",131.223789165907,9.76714261657413e+56,76.4918208489521,147.791522196889,NA,0.453572588276339
"9909",1,94,"linear",130,"GP","ProbOfImp",160.278483611609,4.05565496560744e+69,148.162967587327,148.354847399457,NA,0.0469231722473742
"9910",1,94,"linear",130,"MEB","ExpectedImp",116.812783185499,5.38452196885952e+50,NA,59.202492758801,NA,0.475438401988095
"9911",1,94,"linear",130,"KAL","ExpectedImp",116.824817250455,5.44971111447738e+50,0.0954474559453411,60.1643908565224,NA,0.475176751762805
"9912",1,94,"linear",130,"GP","ExpectedImp",178.485453824985,3.27527444128895e+77,3.56876754360613,135.489213563504,NA,0
"9913",1,94,"linear",150,"MEB","UCB",206.557864032164,5.09261145860241e+89,NA,0.00673802604801973,146.366242229262,0
"9914",1,94,"linear",150,"KAL","UCB",206.557864046807,5.092611533175e+89,0.0102218389021235,0.00675220890466192,126.440494391861,0
"9915",1,94,"linear",150,"GP","UCB",152.838679777011,2.38229340536575e+66,45.6589121948543,46.3193933260674,0.00807561109370819,0.425115376205742
"9916",1,94,"linear",150,"MEB","Thompon",138.530173020826,1.45508954427028e+60,NA,4.24865514297759,NA,0
"9917",1,94,"linear",150,"KAL","Thompon",137.168471654583,3.72829553441703e+59,0.0334682686031547,4.2601627104311,NA,0
"9918",1,94,"linear",150,"GP","Thompon",186.301488977819,8.12285374041555e+80,134.534467262631,4.22257642670835,NA,0
"9919",1,94,"linear",150,"MEB","ProbOfImp",147.913587210028,1.73003434066706e+64,NA,148.237090207203,NA,0.219136894174883
"9920",1,94,"linear",150,"KAL","ProbOfImp",147.88866523317,1.68745129571739e+64,136.958147839381,145.865747119387,NA,0.219109609436309
"9921",1,94,"linear",150,"GP","ProbOfImp",186.476207014942,9.67359080829359e+80,145.672554285889,148.020706727655,NA,0.0379600476688344
"9922",1,94,"linear",150,"MEB","ExpectedImp",131.321561777885,1.07703454969125e+57,NA,64.1206609468435,NA,0.479131054701709
"9923",1,94,"linear",150,"KAL","ExpectedImp",131.321374103147,1.07683243648113e+57,44.7366344627585,25.2674405119107,NA,0.479604998378672
"9924",1,94,"linear",150,"GP","ExpectedImp",206.557859806864,5.09258994083615e+89,0.0074522243072252,11.0331262649604,NA,0
"9925",1,95,"linear",10,"MEB","UCB",12.4766507816964,262144.401504604,NA,0.00673839420808609,53.1777726278275,0
"9926",1,95,"linear",10,"KAL","UCB",12.4766507827353,262144.401776966,0.0119986165736181,0.00674962596048995,134.217843956162,0
"9927",1,95,"linear",10,"LIN","UCB",7.87648030086747,NA,NA,7.64759423234278,2.89918188018056,0
"9928",1,95,"linear",10,"GP","UCB",10.609453426517,40516.0482023312,22.1056772413357,10.2529268902703,1.14222278728135,0
"9929",1,95,"linear",10,"MEB","Thompon",8.54116983442635,5121.33196915712,NA,46.9508672916528,NA,0
"9930",1,95,"linear",10,"KAL","Thompon",7.87457219236955,2629.56100337255,0.0523602453246566,21.9740707484747,NA,0
"9931",1,95,"linear",10,"LIN","Thompon",8.15506572236551,NA,NA,1.90276431668044,NA,0
"9932",1,95,"linear",10,"GP","Thompon",9.15388251204046,9451.06310496675,1.21059499057961,14.598004960158,NA,0
"9933",1,95,"linear",10,"MEB","ProbOfImp",12.4766494638286,262144.056033181,NA,0.00673816340907082,NA,0
"9934",1,95,"linear",10,"KAL","ProbOfImp",12.4766494479227,262144.051863552,143.126988890433,0.00674120422622289,NA,0
"9935",1,95,"linear",10,"LIN","ProbOfImp",9.87821535116117,NA,NA,1.70838422811426,NA,0
"9936",1,95,"linear",10,"GP","ProbOfImp",10.140494088582,25348.9880371119,29.8799692873399,6.62447808582563,NA,0
"9937",1,95,"linear",10,"MEB","ExpectedImp",12.476649250079,262144,NA,6.68038276116615,NA,0
"9938",1,95,"linear",10,"KAL","ExpectedImp",12.476649250079,262144,4.19992414281384,7.98163431835257,NA,0
"9939",1,95,"linear",10,"LIN","ExpectedImp",7.96416756184003,NA,NA,2.76606013253019,NA,0.382385185436323
"9940",1,95,"linear",10,"GP","ExpectedImp",9.74288749874041,17032.652204677,54.9609213454311,12.2226383089829,NA,0
"9941",1,95,"linear",30,"MEB","UCB",39.9931460276091,233777458946497856,NA,0.327075262670959,0.00673866977937509,0
"9942",1,95,"linear",30,"KAL","UCB",39.9931988088229,233789798330183488,0.00789286700259918,0.330097981571369,0.00675428793681865,0
"9943",1,95,"linear",30,"GP","UCB",38.540650846089,54700587576899256,136.585835758766,28.0117996558297,139.348846523456,0
"9944",1,95,"linear",30,"MEB","Thompon",36.9251008283588,10873454299005784,NA,11.6348776658705,NA,0
"9945",1,95,"linear",30,"KAL","Thompon",37.2225726196654,14640566816455586,0.0179655148236508,5.54799957736034,NA,0.104242693119275
"9946",1,95,"linear",30,"LIN","Thompon",39.676640432199,NA,NA,0.192527144426174,NA,0.024809113170521
"9947",1,95,"linear",30,"GP","Thompon",35.7103032525972,3226915920373540,2.92476906075277,8.38629766296367,NA,0
"9948",1,95,"linear",30,"MEB","ProbOfImp",40.1091109549125,262521913881815552,NA,147.889334241573,NA,0
"9949",1,95,"linear",30,"KAL","ProbOfImp",40.1090988384411,262518733061816064,55.1132845260836,81.7658746228433,NA,0
"9950",1,95,"linear",30,"LIN","ProbOfImp",40.0299917400607,NA,NA,0.0689749389181196,NA,0.0181468621967749
"9951",1,95,"linear",30,"GP","ProbOfImp",38.6334565332918,60020137948258184,24.6217778251496,2.05556761830141,NA,0
"9952",1,95,"linear",30,"MEB","ExpectedImp",39.9499509489897,223894409392998400,NA,9.2676330018825,NA,0
"9953",1,95,"linear",30,"KAL","ExpectedImp",39.9498594033039,223873913763903264,0.412558063875138,8.80529000015436,NA,0
"9954",1,95,"linear",30,"LIN","ExpectedImp",35.4135834015645,NA,NA,1.39772218070482,NA,0.459872498840947
"9955",1,95,"linear",30,"GP","ExpectedImp",37.9508993369757,30329563868791172,26.6870762949315,3.30836044667726,NA,0
"9956",1,95,"linear",50,"MEB","UCB",67.9218325774946,3.14830710273179e+29,NA,0.042130555026531,0.00673800959954136,0.0139904176649378
"9957",1,95,"linear",50,"KAL","UCB",67.9218484583521,3.14835710094522e+29,0.0164432692145192,0.942795632193051,0.00677462567229606,0.00697182705992927
"9958",1,95,"linear",50,"GP","UCB",66.3777929683032,6.72216559963219e+28,141.426323816561,29.6381776051663,115.468766233401,0
"9959",1,95,"linear",50,"MEB","Thompon",65.4017624809831,2.53293795778771e+28,NA,5.52253255253961,NA,0
"9960",1,95,"linear",50,"KAL","Thompon",65.3575942401346,2.4234972372067e+28,0.0368363180455428,2.03125771760421,NA,0
"9961",1,95,"linear",50,"LIN","Thompon",67.3415581686307,NA,NA,0.382717547328239,NA,0
"9962",1,95,"linear",50,"GP","Thompon",63.2120245432406,2.8355247935203e+27,0.330628140028374,6.17921591564975,NA,0.0475150864595315
"9963",1,95,"linear",50,"MEB","ProbOfImp",67.5288685508851,2.12527425251888e+29,NA,148.328838149444,NA,0
"9964",1,95,"linear",50,"KAL","ProbOfImp",67.5287699491251,2.12506470706804e+29,141.134488351966,121.83191589633,NA,0
"9965",1,95,"linear",50,"LIN","ProbOfImp",66.8173657128228,NA,NA,0.66559589722925,NA,0
"9966",1,95,"linear",50,"GP","ProbOfImp",67.721325099648,2.57630809405721e+29,148.275546686204,0.836990583066197,NA,0
"9967",1,95,"linear",50,"MEB","ExpectedImp",66.7582181618552,9.83389958585531e+28,NA,15.0466627881511,NA,0.0328362342994374
"9968",1,95,"linear",50,"KAL","ExpectedImp",66.7606825896537,9.858164408533e+28,0.0781932771334996,14.2614534798998,NA,0.0261913605408839
"9969",1,95,"linear",50,"LIN","ExpectedImp",65.5241394467276,NA,NA,0.712013182407901,NA,0
"9970",1,95,"linear",50,"GP","ExpectedImp",66.6022563983414,8.41380487604775e+28,0.959660168719089,140.581299106512,NA,0.196082330585236
"9971",1,95,"linear",70,"MEB","UCB",95.6114874949406,3.33842347534248e+41,NA,0.101753546813198,0.00676935699518116,0.0258527998200501
"9972",1,95,"linear",70,"KAL","UCB",95.6114470860703,3.33828857614678e+41,0.00827898205601712,0.0987313148151879,0.00674179913395118,0.026070535242551
"9973",1,95,"linear",70,"GP","UCB",93.4296268975976,3.76678999231121e+40,22.2604937090419,1.2469478833066,1.23889624083373,0
"9974",1,95,"linear",70,"MEB","Thompon",92.0053894345444,9.0663595216972e+39,NA,7.03622786876682,NA,0
"9975",1,95,"linear",70,"KAL","Thompon",92.0064815337136,9.07626629400277e+39,0.75523815556525,5.46516941151323,NA,0.209610291649758
"9976",1,95,"linear",70,"GP","Thompon",90.6593629694932,2.35972324413219e+39,0.408627529556481,6.01742167808044,NA,0
"9977",1,95,"linear",70,"MEB","ProbOfImp",95.4776111274748,2.92011300162747e+41,NA,148.200323667627,NA,0
"9978",1,95,"linear",70,"KAL","ProbOfImp",95.4775610302737,2.91996671580365e+41,90.5438330670939,116.060752140912,NA,0
"9979",1,95,"linear",70,"GP","ProbOfImp",94.3534622736707,9.48829139664265e+40,1.73079261504478,7.44430456029077,NA,0
"9980",1,95,"linear",70,"MEB","ExpectedImp",94.1564092518137,7.7912829018244e+40,NA,16.1049108033631,NA,0
"9981",1,95,"linear",70,"KAL","ExpectedImp",94.1470054241354,7.71835844195356e+40,51.9153674914815,6.13730675476718,NA,0
"9982",1,95,"linear",70,"GP","ExpectedImp",92.5548913620248,1.57064700923956e+40,1.09744048081107,65.0422133523529,NA,0
"9983",1,95,"linear",90,"MEB","UCB",122.977585953985,2.56145645718478e+53,NA,0.303113716424986,0.00675104260116853,0.151088790696411
"9984",1,95,"linear",90,"KAL","UCB",122.977671877579,2.56167655618498e+53,0.0281864905613922,0.783005542967646,0.00678741802043122,0.074434956289539
"9985",1,95,"linear",90,"GP","UCB",120.423507169549,1.99188680721176e+52,4.7410982596873,9.39769927490145,1.53765196491872,0
"9986",1,95,"linear",90,"MEB","Thompon",120.371152720746,1.8902855173735e+52,NA,2.61979521464963,NA,0.0614902680588064
"9987",1,95,"linear",90,"KAL","Thompon",121.660780502554,6.8644482659441e+52,0.278323593343375,2.96505883888428,NA,0
